date,month,inflation_yoy_ma,inflation_yoy (food + home + oil + silver/gold),rentindex,rent,rent is based on https://www.apartmentguide.com/blog/apartment-guide-annual-rent-report/#national-trends applied to the rent index,minwage,us10y,mb,mb_per_capita,m1,m2,m3,us_population,us_gdp_per_capita,gdp,population,income,inflation,life,<-- Cost of Living US est.,nomadlist,remoteok,makebook,levelsio,coffee,copper,lumber,oil,gold,silver,home,food,bigmac,cpi,food_and_home,spx_live,spx,btc,eth,"_live vs non live is because sometimes GOOGLEFINANCE historical data goes #N/A and dies, so I cached it a bit_",nasdaq_live,nasdaq,tsla_live,tsla,dji,asia,china,singapore
1998-07-01,1998-07,#REF!,#REF!,172.30,927.41,,5.15,5.50,"502,400,000,000","1,819","1,067,700,000,000","4,204,100,000,000","4,193,500,000,000",276266000,,"9,293,991,000,000",,38885,-1.298889624,"27,114",,,,,,1.292,0.7695,301.3,14.21,292.87,5.458,"$120,958.21",64.3,2.56,163.2,91.6129903,1148.56,1120.67,#N/A,,,1914.46,1914.46,,,8883.29,,,
1998-08-01,1998-08,#REF!,#REF!,172.90,930.64,,5.15,5.05,"504,900,000,000","1,826","1,069,800,000,000","4,239,400,000,000","4,218,500,000,000",276566000,,"9,293,991,000,000",,38885,-2.514312042,"26,893",,,,,,1.1728,0.7149,278.3,13.34,284.11,4.666,"$121,400.33",62.4,2.56,163.4,91.94623303,1112.44,957.28,#N/A,,,1851.1,1851.1,,,7539.07,,,
1998-09-01,1998-09,#REF!,#REF!,173.40,933.33,,5.15,4.44,"508,600,000,000","1,837","1,074,500,000,000","4,266,400,000,000","4,257,400,000,000",276859000,,"9,293,991,000,000",,38885,-2.039895884,"27,088",,,,,,1.0515,0.7375,255.8,16.14,288.98,5.36,"$121,861.67",61.9,2.56,163.5,92.29508491,994.24,1017.01,#N/A,,,1575.09,1575.09,,,7842.62,,,
1998-10-01,1998-10,#REF!,#REF!,173.90,936.02,,5.15,4.64,"512,600,000,000","1,850","1,086,900,000,000","4,322,300,000,000","4,297,500,000,000",277140000,,"9,293,991,000,000",,38885,-1.860048992,"27,087",,,,,,1.1,0.724,268.14,14.42,295.93,5.043,"$122,111.57",62.7,2.56,163.9,92.48486263,986.39,1098.67,#N/A,,,1612.33,1612.33,,,8592.1,,,
1998-11-01,1998-11,#REF!,#REF!,174.40,938.71,,5.15,4.74,"518,300,000,000","1,868","1,096,100,000,000","4,350,000,000,000","4,336,100,000,000",277402000,,"9,293,991,000,000",,38885,-2.470613829,"26,885",,,,,,1.1054,0.7053,290.5,11.22,294.12,4.844,"$122,640.19",62.6,2.56,164.1,92.88494769,1111.6,1163.63,#N/A,,,1800.91,1800.91,,,9116.55,,,
1998-12-01,1998-12,#REF!,#REF!,174.80,940.87,,5.15,4.65,"526,400,000,000","1,896","1,091,600,000,000","4,380,700,000,000","4,365,000,000,000",277658000,,"9,293,991,000,000",,38885,-1.166737541,"26,991",,,,,,1.1775,0.6703,308.48,12.05,291.68,5.014,"$122,851.64",62.1,2.56,164.4,93.04463501,1175.28,1229.23,#N/A,,,2003.75,2003.75,,,9181.43,,,
1999-01-01,1999-01,#REF!,#REF!,175.20,943.02,,5.15,4.66,"527,900,000,000","1,900","1,093,900,000,000","4,399,600,000,000","4,392,400,000,000",277891000,,"9,899,378,000,000",,40696,-1.390070537,"26,945",,,,,,1.039,0.645,343.5,12.75,287.08,5.235,"$123,303.37",61,2.43,164.7,93.38575801,#N/A,1279.64,#N/A,,,#N/A,#N/A,,,9358.83,,,
1999-02-01,1999-02,#REF!,#REF!,175.50,944.63,,5.15,5.29,"526,400,000,000","1,893","1,099,800,000,000","4,429,600,000,000","4,415,200,000,000",278095000,,"9,899,378,000,000",,40696,-1.772340058,"26,735",,,,,,1.0286,0.6307,333.92,12.27,287.33,5.631,"$123,755.10",58.4,2.43,164.7,93.72574552,1273,1238.33,#N/A,,,2510.09,2510.09,,,9306.58,,,
1999-03-01,1999-03,#REF!,#REF!,175.90,946.79,,5.15,5.25,"531,000,000,000","1,908","1,093,800,000,000","4,436,000,000,000","4,422,000,000,000",278324000,,"9,899,378,000,000",,40696,-0.3496074431,"27,127",,,,,,1.097,0.6275,337.5,16.76,285.96,4.97,"$124,783.51",57,2.43,164.8,94.50318319,1236.16,1286.37,#N/A,,,2295.18,2295.18,,,9786.16,,,
1999-04-01,1999-04,#REF!,#REF!,176.40,949.48,,5.15,5.36,"535,200,000,000","1,921","1,095,100,000,000","4,469,800,000,000","4,450,600,000,000",278584000,,"9,899,378,000,000",,40696,0.3027195459,"27,255",,,,,,1.0396,0.7253,336.62,18.66,282.62,5.425,"$125,715.80",55.8,2.43,165.9,95.20801024,1293.77,1335.18,#N/A,,,2493.37,2493.37,,,10789.04,,,
1999-05-01,1999-05,#REF!,#REF!,176.80,951.63,,5.15,5.64,"540,600,000,000","1,939","1,099,200,000,000","4,499,100,000,000","4,474,900,000,000",278859000,,"9,899,378,000,000",,40696,0.1904028486,"27,273",,,,,,1.216,0.628,349.2,16.84,276.44,4.895,"$126,936.44",55.4,2.43,166,96.13172134,1354.63,1301.84,#N/A,,,2535.58,2535.58,,,10559.74,,,
1999-06-01,1999-06,#REF!,#REF!,177.20,953.78,,5.15,5.81,"544,000,000,000","1,949","1,095,100,000,000","4,509,500,000,000","4,496,700,000,000",279148000,,"9,899,378,000,000",,40696,1.668763848,"27,405",,,,,,1.014,0.7651,390,19.29,261.31,5.288,"$127,936.01",54.6,2.43,166,96.88778156,1294.26,1372.71,#N/A,,,2412.03,2412.03,,,10970.8,,,
1999-07-01,1999-07,#REF!,#REF!,177.60,955.94,,5.15,5.92,"548,800,000,000","1,964","1,096,500,000,000","4,543,200,000,000","4,523,900,000,000",279448000,,"9,899,378,000,000",,40696,0.9157742773,"27,362",,,,,,0.911,0.7625,372.9,20.53,256.08,5.465,"$128,599.19",52.6,2.43,166.7,97.38828909,1380.78,1328.72,#N/A,,,2706.18,2706.18,,,10655.15,,,
1999-08-01,1999-08,#REF!,#REF!,178.00,958.09,,5.15,5.98,"551,400,000,000","1,971","1,082,800,000,000","4,550,700,000,000","4,541,200,000,000",279752000,,"9,899,378,000,000",,40696,3.033108025,"27,708",,,,,,0.8913,0.789,335.82,22.11,256.69,5.206,"$129,281.60",54.4,2.43,167.1,97.90623012,1328.05,1320.41,#N/A,,,2623.63,2623.63,,,10829.28,,,
1999-09-01,1999-09,#REF!,#REF!,178.50,960.78,,5.15,5.90,"556,800,000,000","1,988","1,089,600,000,000","4,569,000,000,000","4,557,200,000,000",280053000,,"9,899,378,000,000",,40696,3.105434933,"27,929",,,,,,0.8245,0.8265,301,24.51,264.74,5.615,"$129,358.49",54.6,2.43,167.8,97.96458658,1331.07,1282.71,#N/A,,,2750.8,2750.8,,,10336.95,,,
1999-10-01,1999-10,#REF!,#REF!,178.80,962.40,,5.15,6.02,"564,700,000,000","2,014","1,101,600,000,000","4,595,500,000,000","4,580,900,000,000",280337000,,"9,899,378,000,000",,40696,2.372296844,"27,729",,,,,,1.002,0.8055,327.24,21.75,310.72,5.18,"$129,867.89",53.2,2.43,168.1,98.34913818,1282.81,1362.93,#N/A,,,2736.85,2736.85,,,10729.86,,,
1999-11-01,1999-11,#REF!,#REF!,179.70,967.24,,5.15,6.18,"582,800,000,000","2,077","1,104,800,000,000","4,612,300,000,000","4,599,900,000,000",280594000,,"9,899,378,000,000",,40696,4.932475431,"28,211",,,,,,1.3375,0.8064,351.8,24.59,293.18,5.207,"$130,069.72",53.2,2.43,168.4,98.50192174,1354.12,1388.91,#N/A,,,2967.65,2967.65,,,10877.81,,,
1999-12-01,1999-12,#REF!,#REF!,180.10,969.39,,5.15,6.45,"612,500,000,000","2,181","1,126,500,000,000","4,649,300,000,000","4,627,400,000,000",280846000,,"9,899,378,000,000",,40696,4.448922435,"28,191",,,,,,1.259,0.8609,345,25.6,283.07,5.445,"$130,329.23",51.9,2.43,168.8,98.69738447,1397.72,1469.25,#N/A,,,3353.71,3353.71,,,11497.12,,,
2000-01-01,2000-01,#REF!,#REF!,180.90,973.70,,5.15,6.68,"601,900,000,000","2,141","1,108,900,000,000","4,678,900,000,000","4,655,700,000,000",281083000,37138.5854,"10,439,025,000,000",6114000000,41990,5.730365183,"28,489",,,,,,1.111,0.8495,346.6,27.64,283.07,5.19,"$131,626.75",52.6,2.51,169.3,#N/A,1455.17,1394.46,#N/A,,,4131.15,4131.15,,,10940.53,#N/A,#N/A,
2000-02-01,2000-02,#REF!,#REF!,181.30,975.85,,5.15,6.42,"578,000,000,000","2,055","1,101,800,000,000","4,677,500,000,000","4,669,000,000,000",281299000,37110.06793,"10,439,025,000,000",6114000000,41990,7.164979939,"28,650",,,,,,1.003,0.7958,334.2,30.43,299.86,5.25,"$131,386.47",52.3,2.51,170,99.49800877,1409.28,1366.42,#N/A,,,4051.98,4051.98,,,10128.31,#N/A,#N/A,
2000-03-01,2000-03,#REF!,#REF!,181.90,979.08,,5.15,6.03,"577,100,000,000","2,050","1,104,900,000,000","4,722,700,000,000","4,699,800,000,000",281531000,37079.48681,"10,439,025,000,000",6114000000,41990,5.293568215,"28,562",,,,,,1.037,0.805,324.7,26.9,286.39,5.06,"$132,905.06",52.8,2.51,171,100.6479467,1379.19,1498.58,#N/A,,,4784.08,4784.08,,,10921.92,#N/A,#N/A,
2000-04-01,2000-04,#REF!,#REF!,182.30,981.24,,5.15,6.23,"578,600,000,000","2,053","1,114,900,000,000","4,778,200,000,000","4,755,600,000,000",281763000,37048.95604,"10,439,025,000,000",6114000000,41990,4.932853919,"28,599",,,,,,0.9746,0.7948,306.54,25.74,279.69,5.06,"$134,154.53",53.4,2.51,170.9,101.5942389,1505.97,1452.43,#N/A,,,4223.68,4223.68,,,10733.91,#N/A,#N/A,
2000-05-01,2000-05,#REF!,#REF!,182.80,983.93,,5.15,6.29,"580,600,000,000","2,059","1,097,800,000,000","4,758,700,000,000","4,743,100,000,000",281996000,37018.34423,"10,439,025,000,000",6114000000,41990,6.239827869,"28,975",,,,,,0.93,0.8145,297,29.01,275.19,4.98,"$135,230.99",53.6,2.51,171.2,102.4092612,1468.25,1420.6,#N/A,,,3958.08,3958.08,,,10522.33,#N/A,#N/A,
2000-06-01,2000-06,#REF!,#REF!,183.40,987.16,,5.15,6.03,"582,000,000,000","2,062","1,099,000,000,000","4,772,200,000,000","4,760,900,000,000",282247000,36985.42411,"10,439,025,000,000",6114000000,41990,7.236758203,"29,388",,,,,,0.8693,0.8223,279.34,32.5,285.73,5,"$136,595.80",53.8,2.51,172.2,103.4425619,1448.81,1454.6,#N/A,,,3582.5,3582.5,,,10447.89,#N/A,#N/A,
2000-07-01,2000-07,#REF!,#REF!,184.10,990.92,,5.15,6.04,"584,200,000,000","2,068","1,096,200,000,000","4,797,700,000,000","4,778,400,000,000",282504000,36951.77767,"10,439,025,000,000",6114000000,41990,6.259369749,"29,075",,,,,,0.8645,0.8745,250,27.43,281.59,4.97,"$137,287.81",54,2.51,172.7,103.9665588,1469.32,1430.83,#N/A,,,3991.93,3991.93,,,10521.98,#N/A,#N/A,
2000-08-01,2000-08,#REF!,#REF!,184.80,994.69,,5.15,5.73,"583,400,000,000","2,063","1,101,400,000,000","4,828,400,000,000","4,806,600,000,000",282769000,36917.14792,"10,439,025,000,000",6114000000,41990,6.532076087,"29,518",,,,,,0.7866,0.893,235.4,33.12,274.47,4.89,"$137,710.71",53.2,2.51,172.7,104.2860849,1438.1,1517.68,#N/A,,,3685.52,3685.52,,,11215.1,#N/A,#N/A,
2000-09-01,2000-09,#REF!,#REF!,185.40,997.92,,5.15,5.80,"583,800,000,000","2,063","1,096,700,000,000","4,855,700,000,000","4,842,200,000,000",283033000,36882.71332,"10,439,025,000,000",6114000000,41990,5.200652474,"29,382",,,,,,0.83,0.9205,230.1,30.84,273.68,4.89,"$138,297.00",52.6,2.51,173.6,104.7294471,1520.77,1436.51,#N/A,,,4234.33,4234.33,,,10650.92,#N/A,#N/A,
2000-10-01,2000-10,#REF!,#REF!,186.10,"1,001.69",,5.15,5.77,"585,300,000,000","2,066","1,096,800,000,000","4,868,000,000,000","4,858,200,000,000",283285000,36849.90381,"10,439,025,000,000",6114000000,41990,6.876263504,"29,636",,,,,,0.744,0.8485,222.64,32.7,270,4.83,"$138,729.50",53.4,2.51,173.9,105.0574515,1436.23,1429.4,#N/A,,,3568.9,3568.9,,,10971.14,#N/A,#N/A,
2000-11-01,2000-11,#REF!,#REF!,186.70,"1,004.92",,5.15,5.48,"590,300,000,000","2,082","1,096,600,000,000","4,892,100,000,000","4,869,000,000,000",283523000,36818.97059,"10,439,025,000,000",6114000000,41990,5.686049089,"29,815",,,,,,0.708,0.8438,234.8,33.82,266.01,4.68,"$139,171.62",53.8,2.51,174.2,105.3924353,1421.22,1314.95,#N/A,,,3333.39,3333.39,,,10414.49,#N/A,#N/A,
2000-12-01,2000-12,#REF!,#REF!,187.40,"1,008.69",,5.15,5.12,"598,300,000,000","2,109","1,090,100,000,000","4,935,200,000,000","4,913,700,000,000",283748000,36789.77473,"10,439,025,000,000",6114000000,41990,4.038719827,"29,330",,,,,,0.6555,0.8437,220.3,26.8,271.45,4.64,"$139,604.13",54.4,2.51,174.6,105.7202958,1315.23,1320.28,#N/A,,,2645.29,2645.29,,,10787.99,#N/A,#N/A,
2001-01-01,2001-01,#REF!,#REF!,188.00,"1,011.92",,5.15,5.19,"598,700,000,000","2,108","1,094,800,000,000","4,975,600,000,000","4,964,300,000,000",283960000,37541.53402,"10,660,294,000,000",6194000000,42228,3.575758762,"29,507",,,,,,0.6375,0.8455,224.4,28.66,265.49,4.66,"$140,200.03",53.8,2.54,175.6,106.1709327,#N/A,1366.01,#N/A,,,#N/A,#N/A,,,10887.36,#N/A,#N/A,
2001-02-01,2001-02,#REF!,#REF!,188.70,"1,015.68",,5.15,4.92,"595,900,000,000","2,097","1,104,400,000,000","5,029,200,000,000","5,002,600,000,000",284166000,37514.3191,"10,660,294,000,000",6194000000,42228,3.157770468,"29,555",,,,,,0.655,0.8148,216.28,27.39,261.87,4.56,"$141,113.11",54.2,2.54,176,106.8624292,1373.47,1239.94,#N/A,,,2782.79,2782.79,,,10495.28,#N/A,#N/A,
2001-03-01,2001-03,#REF!,#REF!,189.50,"1,019.99",,5.15,4.93,"599,100,000,000","2,107","1,106,700,000,000","5,083,800,000,000","5,060,400,000,000",284380000,37486.08904,"10,660,294,000,000",6194000000,42228,3.822661354,"29,654",,,,,,0.603,0.764,230.5,26.29,263.03,4.4,"$142,381.80",55.1,2.54,176.1,107.8234978,1241.23,1160.33,#N/A,,,2183.37,2183.37,,,9878.78,#N/A,#N/A,
2001-04-01,2001-04,#REF!,#REF!,190.20,"1,023.76",,5.15,5.35,"601,700,000,000","2,114","1,116,800,000,000","5,132,800,000,000","5,124,400,000,000",284602000,37456.84851,"10,660,294,000,000",6194000000,42228,4.708117779,"29,946",,,,,,0.6393,0.7749,291.76,28.46,260.48,4.37,"$143,612.04",54.6,2.54,176.4,108.7544003,1145.86,1249.46,#N/A,,,1782.97,1782.97,,,10734.97,#N/A,#N/A,
2001-05-01,2001-05,#REF!,#REF!,191.10,"1,028.60",,5.15,5.43,"605,900,000,000","2,127","1,117,400,000,000","5,131,500,000,000","5,121,100,000,000",284834000,37426.33955,"10,660,294,000,000",6194000000,42228,3.926474665,"30,113",,,,,,0.5715,0.7575,319.7,28.37,272.36,4.43,"$144,784.62",55.4,2.54,177.3,109.6426388,1266.44,1255.82,#N/A,,,2168.24,2168.24,,,10911.94,#N/A,#N/A,
2001-06-01,2001-06,#REF!,#REF!,191.80,"1,032.37",,5.15,5.42,"609,100,000,000","2,137","1,124,100,000,000","5,173,400,000,000","5,161,300,000,000",285076000,37394.56847,"10,660,294,000,000",6194000000,42228,2.157288126,"30,022",,,,,,0.5802,0.7117,301.22,26.25,270.23,4.37,"$145,986.04",54.8,2.54,177.7,110.5516491,1260.67,1224.38,#N/A,,,2149.44,2149.44,,,10502.4,#N/A,#N/A,
2001-07-01,2001-07,#REF!,#REF!,192.50,"1,036.14",,5.15,5.07,"616,000,000,000","2,159","1,139,400,000,000","5,213,100,000,000","5,191,300,000,000",285324000,37362.06558,"10,660,294,000,000",6194000000,42228,4.026760743,"30,245",,,,,,0.5195,0.6825,314.1,26.35,267.53,4.25,"$146,812.61",56.5,2.54,177.4,111.1786423,1236.72,1211.23,#N/A,,,2148.72,2148.72,,,10522.81,#N/A,232.0147402,
2001-08-01,2001-08,#REF!,#REF!,193.20,"1,039.91",,5.15,4.85,"622,400,000,000","2,179","1,149,000,000,000","5,243,200,000,000","5,225,200,000,000",285584000,37328.05059,"10,660,294,000,000",6194000000,42228,3.047406169,"30,418",,,,,,0.5358,0.6853,308.64,27.2,272.39,4.22,"$147,360.45",56.6,2.54,177.4,111.5934281,1215.93,1133.58,#N/A,,,2068.38,2068.38,,,9949.75,#N/A,221.5968775,
2001-09-01,2001-09,#REF!,#REF!,194.00,"1,044.21",,5.15,4.60,"647,200,000,000","2,264","1,206,100,000,000","5,366,300,000,000","5,336,300,000,000",285842000,37294.35842,"10,660,294,000,000",6194000000,42228,2.329635985,"30,066",,,,,,0.483,0.652,242.5,23.43,283.42,4.35,"$147,879.46",55.4,2.54,178.1,111.9854058,#N/A,1040.94,#N/A,,,#N/A,#N/A,,,8847.56,#N/A,213.2276943,
2001-10-01,2001-10,#REF!,#REF!,194.70,"1,047.98",,5.15,4.30,"635,200,000,000","2,220","1,161,200,000,000","5,341,400,000,000","5,324,900,000,000",286086000,37262.55042,"10,660,294,000,000",6194000000,42228,0.696485003,"29,842",,,,,,0.439,0.625,240.2,21.18,283.06,4.4,"$148,446.53",54.2,2.54,177.6,112.4137645,1038.55,1059.78,#N/A,,,1480.46,1480.46,,,9075.14,#N/A,204.0804572,
2001-11-01,2001-11,#REF!,#REF!,195.40,"1,051.75",,5.15,4.78,"639,500,000,000","2,234","1,172,100,000,000","5,395,200,000,000","5,368,500,000,000",286315000,37232.74715,"10,660,294,000,000",6194000000,42228,-0.08066343441,"29,791",,,,,,0.4548,0.7248,222.9,19.44,276.16,4.12,"$148,417.69",54.7,2.54,177.5,112.3923114,1084.1,1139.45,#N/A,,,1746.3,1746.3,,,9851.56,#N/A,211.1767874,
2001-12-01,2001-12,#REF!,#REF!,196.20,"1,056.05",,5.15,5.07,"650,800,000,000","2,271","1,184,200,000,000","5,450,000,000,000","5,421,600,000,000",286533000,37204.41974,"10,660,294,000,000",6194000000,42228,1.88717902,"29,883",,,,,,0.462,0.6578,259.02,19.84,275.85,4.37,"$148,927.09",54.3,2.54,177.4,112.7776199,1129.9,1148.08,#N/A,,,1904.9,1904.9,,,10021.57,#N/A,198.8678558,
2002-01-01,2002-01,#REF!,#REF!,196.80,"1,059.28",,5.15,5.07,"653,800,000,000","2,280","1,184,600,000,000","5,459,000,000,000","5,442,000,000,000",286739000,38611.63985,"11,071,463,000,000",6273000000,42409,1.181355531,"29,856",,,,,,0.451,0.7335,268.7,19.48,281.51,4.51,"$149,426.88",53.5,2.49,177.7,113.155351,#N/A,1130.2,#N/A,,,#N/A,#N/A,,,9920,#N/A,180.2289367,
2002-02-01,2002-02,#REF!,#REF!,197.50,"1,063.05",,5.15,4.88,"654,600,000,000","2,281","1,189,400,000,000","5,490,100,000,000","5,471,400,000,000",286935000,38585.26496,"11,071,463,000,000",6273000000,42409,1.530304864,"30,007",,,,,,0.4599,0.7192,310.6,21.74,295.5,4.42,"$150,301.51",51.7,2.49,178,113.8160758,1122.2,1106.73,#N/A,,,1911.24,1911.24,,,10106.13,#N/A,184.2204797,
2002-03-01,2002-03,#REF!,#REF!,198.10,"1,066.28",,5.15,5.42,"659,000,000,000","2,295","1,193,000,000,000","5,489,000,000,000","5,483,400,000,000",287131000,38558.92607,"11,071,463,000,000",6273000000,42409,3.237245769,"30,614",,,,,,0.572,0.7635,295.2,26.31,294.06,4.54,"$151,772.04",52,2.49,178.5,114.9294813,1131.78,1147.39,#N/A,,,1802.74,1802.74,,,10403.94,#N/A,193.7693705,
2002-04-01,2002-04,#REF!,#REF!,198.50,"1,068.43",,5.15,5.11,"663,400,000,000","2,309","1,187,900,000,000","5,496,300,000,000","5,483,500,000,000",287343000,38530.47751,"11,071,463,000,000",6273000000,42409,2.530662148,"30,703",,,,,,0.5242,0.7377,286.14,27.29,302.68,4.58,"$153,021.51",51,2.49,179.3,115.8745623,1146.54,1076.92,#N/A,,,1862.62,1862.62,,,9946.22,#N/A,201.484095,
2002-05-01,2002-05,#REF!,#REF!,198.90,"1,070.59",,5.15,5.08,"668,600,000,000","2,325","1,192,200,000,000","5,531,500,000,000","5,509,400,000,000",287571000,38499.92871,"11,071,463,000,000",6273000000,42409,1.747249732,"30,639",,,,,,0.519,0.764,281,25.31,314.49,4.7,"$154,684.26",50.5,2.49,179.5,117.1328711,1086.46,1067.14,#N/A,,,1677.53,1677.53,,,9925.25,#N/A,183.1369279,
2002-06-01,2002-06,#REF!,#REF!,199.50,"1,073.82",,5.15,4.86,"674,000,000,000","2,342","1,193,300,000,000","5,551,600,000,000","5,534,300,000,000",287808000,38468.22534,"11,071,463,000,000",6273000000,42409,3.136064174,"30,963",,,,,,0.4838,0.7731,290.86,26.86,321.18,4.9,"$156,193.24",51.3,2.49,179.6,118.2757615,1040.68,989.82,#N/A,,,1562.56,1562.56,,,9243.26,#N/A,209.3427959,
2002-07-01,2002-07,#REF!,#REF!,200.00,"1,076.51",,5.15,4.51,"679,300,000,000","2,358","1,203,700,000,000","5,614,200,000,000","5,576,900,000,000",288051000,38435.77353,"11,071,463,000,000",6273000000,42409,2.934000188,"31,133",,,,,,0.468,0.681,258.1,27.02,313.29,4.92,"$157,221.65",52,2.49,180,119.0547888,968.65,911.62,#N/A,,,1403.8,1403.8,,,8736.59,#N/A,199.5472379,
2002-08-01,2002-08,#REF!,#REF!,200.30,"1,078.12",,5.15,4.14,"679,800,000,000","2,358","1,188,800,000,000","5,635,200,000,000","5,619,400,000,000",288303000,38402.17757,"11,071,463,000,000",6273000000,42409,3.640118751,"31,525",,,,,,0.5286,0.6938,233.58,28.98,310.26,4.54,"$158,086.66",53.4,2.49,180.5,119.7106537,884.66,916.07,#N/A,,,1280,1280,,,8663.5,#N/A,201.3607918,
2002-09-01,2002-09,#REF!,#REF!,200.80,"1,080.81",,5.15,3.63,"680,400,000,000","2,358","1,206,300,000,000","5,667,500,000,000","5,643,700,000,000",288554000,38368.77326,"11,071,463,000,000",6273000000,42409,5.974352197,"31,862",,,,,,0.545,0.666,218.6,30.45,319.14,4.55,"$158,769.06",54.9,2.49,180.8,120.2283601,#N/A,815.28,#N/A,,,#N/A,#N/A,,,7591.93,#N/A,191.3188448,
2002-10-01,2002-10,#REF!,#REF!,201.30,"1,083.50",,5.15,3.93,"681,900,000,000","2,361","1,212,100,000,000","5,718,500,000,000","5,688,300,000,000",288794000,38336.88719,"11,071,463,000,000",6273000000,42409,6.433433361,"31,762",,,,,,0.6595,0.717,232.64,27.22,316.56,4.4,"$159,509.13",55.2,2.49,181.2,120.7888137,847.91,885.76,#N/A,,,1213.72,1213.72,,,8397.03,#N/A,182.1311408,
2002-11-01,2002-11,#REF!,#REF!,201.90,"1,086.73",,5.15,4.22,"688,500,000,000","2,382","1,203,800,000,000","5,747,200,000,000","5,738,400,000,000",289012000,38307.96991,"11,071,463,000,000",6273000000,42409,7.113323485,"31,910",,,,,,0.698,0.7519,236.5,26.89,319.07,4.51,"$159,855.14",56.3,2.49,181.5,121.051573,900.96,936.31,#N/A,,,1360.7,1360.7,,,8896.09,#N/A,173.269265,
2002-12-01,2002-12,#REF!,#REF!,202.40,"1,089.42",,5.15,3.83,"699,200,000,000","2,418","1,220,200,000,000","5,774,500,000,000","5,759,700,000,000",289214000,38281.21391,"11,071,463,000,000",6273000000,42409,7.887502561,"32,240",,,,,,0.602,0.7014,224.42,31.2,331.92,4.63,"$160,499.10",55.6,2.49,181.8,121.5385152,934.53,879.82,#N/A,,,1484.78,1484.78,,,8341.63,#N/A,164.0276897,
2003-01-01,2003-01,#REF!,#REF!,203.20,"1,093.73",,5.15,4.00,"699,300,000,000","2,416","1,229,400,000,000","5,818,600,000,000","5,792,300,000,000",289412000,40666.16104,"11,769,275,000,000",6352000000,43318,9.099435759,"32,573",,,,,,0.653,0.7945,273.6,33.51,356.86,4.81,"$161,008.50",55.9,2.71,182.6,121.9243537,#N/A,855.7,#N/A,,,#N/A,#N/A,,,8053.81,#N/A,181.2046415,
2003-02-01,2003-02,#REF!,#REF!,203.50,"1,095.35",,5.15,3.71,"701,000,000,000","2,421","1,231,300,000,000","5,835,200,000,000","5,828,500,000,000",289606000,40638.91977,"11,769,275,000,000",6352000000,43318,9.780910303,"32,942",,,,,,0.5869,0.7798,243.72,36.6,358.97,4.66,"$162,075.35",56.5,2.71,183.6,122.7324041,860.32,841.15,#N/A,,,1323.79,1323.79,,,7891.08,#N/A,182.6549938,
2003-03-01,2003-03,#REF!,#REF!,204.00,"1,098.04",,5.15,3.83,"705,300,000,000","2,434","1,240,400,000,000","5,870,300,000,000","5,849,300,000,000",289809000,40610.45378,"11,769,275,000,000",6352000000,43318,6.185829205,"32,508",,,,,,0.5865,0.7145,230.6,31.04,340.55,4.53,"$163,199.87",55.5,2.71,183.9,123.582899,834.81,848.18,#N/A,,,1320.29,1320.29,,,7992.13,#N/A,182.4944391,
2003-04-01,2003-04,#REF!,#REF!,204.50,"1,100.73",,5.15,3.89,"709,600,000,000","2,447","1,255,400,000,000","5,925,400,000,000","5,886,500,000,000",290024000,40580.34852,"11,769,275,000,000",6352000000,43318,5.112811611,"32,273",,,,,,0.6905,0.7298,239.82,25.8,328.18,4.49,"$164,708.85",55.6,2.71,183.2,124.7252595,858.48,916.92,#N/A,,,1348.3,1348.3,,,8480.09,#N/A,183.8162961,
2003-05-01,2003-05,#REF!,#REF!,205.00,"1,103.42",,5.15,3.37,"713,700,000,000","2,459","1,269,500,000,000","5,959,800,000,000","5,946,600,000,000",290250000,40548.75108,"11,769,275,000,000",6352000000,43318,6.85581991,"32,739",,,,,,0.5835,0.7825,253.5,29.56,355.68,4.74,"$166,342.77",56.3,2.71,182.9,125.9626526,916.3,963.59,#N/A,,,1472.56,1472.56,,,8850.26,#N/A,190.5699532,
2003-06-01,2003-06,#REF!,#REF!,205.30,"1,105.03",,5.15,3.54,"715,000,000,000","2,461","1,281,700,000,000","6,016,000,000,000","5,983,300,000,000",290484000,40516.08694,"11,769,275,000,000",6352000000,43318,6.23776081,"32,895",,,,,,0.6066,0.752,288.38,30.19,356.35,4.53,"$167,697.96",56,2.71,183.1,126.9882926,967,974.5,#N/A,,,1590.75,1590.75,,,8985.44,#N/A,179.6603074,
2003-07-01,2003-07,#REF!,#REF!,205.80,"1,107.73",,5.15,4.49,"717,600,000,000","2,468","1,286,400,000,000","6,048,000,000,000","6,030,000,000,000",290726000,40482.3614,"11,769,275,000,000",6352000000,43318,6.388004841,"33,122",,,,,,0.6345,0.8205,279.5,30.54,351.02,4.8,"$168,995.49",56.7,2.71,183.7,127.9710414,982.32,990.31,#N/A,,,1640.13,1640.13,,,9233.8,#N/A,178.5381009,
2003-08-01,2003-08,#REF!,#REF!,206.20,"1,109.88",,5.15,4.45,"720,900,000,000","2,478","1,288,400,000,000","6,083,800,000,000","6,088,200,000,000",290974000,40447.85788,"11,769,275,000,000",6352000000,43318,5.897929628,"33,384",,,,,,0.6301,0.809,332.3,31.57,359.77,4.99,"$170,091.18",57.6,2.71,184.5,128.8011506,980.15,1008.01,#N/A,,,1715.62,1715.62,,,9415.82,#N/A,171.9177486,#N/A
